13.55755908,11.8832,683
16.57616134,16.2464,672
14.99521395,11.5304,346
20.40425941,18.0752,766
17.39299989,13.244,216
19.70870633,15.5624,650
17.73229949,12.9488,43
19.53966442,17.7008,541
20.96199995,16.304,554
13.39953449,11.7824,106
15.91258142,13.892,235
18.31426074,17.3048,571
13.77438377,12.0488,843
17.1761866,16.484,829
15.77758987,14.7632,32
19.27753436,17.0456,785
17.12510433,11.9336,679
17.44042622,14.9144,831
20.50640311,18.3272,469
17.9919496,16.4264,960
16.16642698,14.9792,691
21.75313708,17.4488,848
18.87342788,18.2984,941
19.42324755,15.944,89
16.57695863,14.108,240
19.24307847,17.8016,334
15.35832296,14.1008,504
14.75433273,12.2432,289
16.68888323,11.7896,611
17.56247842,12.128,593
18.32548313,15.8216,738
18.62340327,16.3544,23
19.59853462,18.4136,560
20.85337557,15.5336,983
18.39087485,17.1464,58
16.66812236,13.46,484
15.9146643,13.0784,719
16.01962314,14.8928,952
18.38280468,16.592,312
19.48136958,15.0296,268
17.11096226,13.5464,863
17.75599861,14.3528,767
18.09225364,12.3008,736
16.31200702,14.036,228
18.5077085,13.4888,996
15.02388134,13.64,943
17.62787256,16.7576,600
21.13407439,16.8512,44
16.23708147,14.324,882
18.55238444,16.5848,722
14.96779116,13.2512,509
18.98510472,17.1752,278
18.01865264,14.9864,904
21.86006663,18.0248,110
21.04664806,17.5856,975
20.04113279,17.1824,398
18.89953367,15.3464,212
20.90087726,17.9312,774
21.70516143,18.4064,730
16.45777022,12.0056,833
15.83940327,15.368,332
19.12482764,16.4984,419
18.07938462,14.3888,497
18.05283293,17.06,180
19.66153124,14.828,364
18.19954092,13.8272,415
17.91804759,14.2232,796
21.26098132,16.556,945
19.59823084,18.3488,157
19.84431069,17.2616,688
14.26097455,12.9848,447
14.56160853,12.3584,54
22.94476965,18.4928,660
16.52905063,12.7472,445
18.37777411,18.0104,344
17.54720251,12.6968,384
17.44637121,13.1936,202
18.32330169,16.3616,608
17.30290995,17.3552,412
18.66082435,13.8056,422
16.90063542,12.6392,88
17.78376802,13.352,87
17.9531391,14.3312,270
16.07608486,14.216,152
20.07842256,16.0016,639
20.69106017,17.5784,389
16.86888097,11.984,155
19.61932683,16.7144,37
18.26256333,17.4272,130
17.79717128,12.8408,56
17.8757436,15.6128,802
18.12443583,17.456,512
15.21574151,12.0704,33
18.81354395,17.636,102
18.02591059,17.3624,981
16.48423588,11.5952,124
17.65620089,14.4752,838
18.54990466,18.1112,363
13.90732106,11.804,874
16.97618701,13.2224,957
17.08668206,11.4296,227
22.68810467,18.392,564
18.90028142,14.4536,502
16.10593034,11.6528,663
17.49488187,13.7336,404
18.31593336,16.7432,533
16.94520547,11.9192,420
16.1017827,11.516,288
16.88879988,13.7768,65
14.86743717,12.2504,242
15.42867045,13.2656,62
18.03562242,14.4464,219
22.05585451,18.1616,971
21.89518106,17.4632,929
16.30869649,13.6976,401
18.49439132,14.972,604
17.80838374,16.6496,912
19.44698994,18.3704,439
18.76454046,15.044,522
19.17668695,15.0872,194
16.22130498,11.624,729
15.94240592,13.388,565
14.67243412,12.4304,177
17.61143713,14.7344,402
19.69575575,15.3032,784
13.35526887,11.3864,626
15.33166646,13.1576,680
17.78687335,15.1016,490
17.03432282,12.9128,27
15.04003278,11.696,8
15.21898514,11.6312,702
16.98274638,14.864,306
16.4737324,11.3504,482
15.70584324,14.612,723
19.64633562,18.068,380
17.97425595,11.9552,277
17.9799339,12.5744,834
15.70957601,14.0576,685
18.16183477,15.0368,55
15.18757649,13.1648,923
16.94565575,12.2216,1
21.47036549,17.8808,962
16.07782351,14.4968,661
18.51073782,16.5488,750
17.23558749,16.1888,816
16.79822066,13.0856,658
18.95296753,15.0656,832
18.04945802,16.7792,375
16.04612054,12.7184,304
19.45025304,15.5768,475
18.71292016,13.604,618
19.28930717,14.1584,6
17.36075988,12.2,493
19.5262689,14.5832,673
18.98334985,15.008,349
18.48668866,16.0448,938
15.8337392,14.36,410
19.25366569,17.1176,963
17.0051806,15.296,592
15.74560287,13.4024,103
19.32815417,16.7288,748
19.7145774,15.8144,479
16.51032225,12.9992,229
17.70046881,13.964,13
14.96986759,11.3792,551
20.0273545,15.4472,643
20.60972,15.7712,567
19.28446367,17.3408,896
16.21894467,14.0648,262
19.91286268,18.464,260
15.70516,11.48,241
19.60077222,16.9304,583
20.15948618,15.5696,328
19.70547502,16.052,703
17.89053931,13.2296,310
21.17202303,17.2976,440
20.9074094,17.8232,579
15.21034389,13.5176,2
18.96008492,15.1592,250
17.34366696,12.4664,510
17.35078314,12.776,424
15.14188905,11.8616,195
19.88254705,17.3912,258
19.75152056,14.3384,217
18.23776746,15.692,800
20.25104053,17.3696,826
17.19365517,16.2536,939
18.23430218,14.684,976
22.22322665,18.0176,781
19.5238638,17.8448,812
14.21492292,11.6456,187
21.54186789,18.3776,105
21.11894548,17.1608,887
13.15852877,11.8472,835
18.07083159,16.988,150
19.04940746,18.2912,215
18.66657788,16.8152,458
14.31374749,11.6024,927
17.89749055,13.9208,627
21.34928359,17.744,587
15.22159553,12.9056,697
19.58931934,15.5264,538
15.40292731,13.9568,910
16.71886754,16.4408,144
16.20537986,12.56,137
20.16942186,16.4192,69
16.38302152,12.416,582
21.10080024,17.4344,100
15.24850952,12.092,409
17.65677543,15.3968,41
19.53436008,18.14,973
17.60977354,14.5184,746
17.86160677,14.1728,931
20.16453933,15.4976,442
16.23329292,13.136,3
19.49027765,17.2472,561
20.34242871,17.492,530
15.46751718,12.7832,128
19.2053246,17.168,632
17.66199023,12.8624,145
19.317784,14.6696,276
16.19461507,13.2728,984
20.14456829,16.8224,987
20.70550905,16.6856,858
19.34604887,15.1448,57
20.39380456,17.8088,857
19.26879628,17.708,426
20.89803284,17.3264,737
17.21250694,15.7856,540
19.13848619,14.7704,186
15.13797609,14.2304,485
17.95425325,14.5688,341
19.89323486,18.1256,545
13.20747156,11.3144,323
20.39650292,16.3688,580
19.18406512,16.5776,249
22.07392409,17.7872,247
19.5755329,16.6136,536
17.94282612,14.2376,953
13.85027058,11.84,701
17.32189955,13.1144,182
16.37780045,14.5544,417
15.32989393,12.596,236
19.06257928,15.404,407
17.72339197,15.9728,10
15.9425131,12.9632,314
21.23948091,17.8664,949
17.66213583,11.588,368
20.23248715,18.4856,563
17.81322651,15.584,989
19.98065045,18.1976,581
14.65884913,13.3952,762
19.14268445,15.2384,154
18.62026995,15.6848,890
18.34741691,17.312,906
15.90687342,11.732,558
15.30504897,14.4104,751
19.63441277,14.4824,666
20.06290352,15.2528,913
17.13451691,14.0144,708
14.5597493,12.1136,811
15.09210211,12.3512,768
15.57431529,11.4008,361
19.43921335,15.7136,146
14.91080272,12.2936,713
20.5410407,15.2456,610
19.03099447,18.3416,692
20.79616081,16.3472,335
20.27931593,16.3976,432
19.70833587,17.024,528
17.58386583,16.736,707
17.18944576,15.4112,358
15.86329334,12.3944,539
22.14243747,18.2768,82
15.61407717,12.1712,815
15.381725,11.7176,880
19.35208748,15.8,553
17.07861156,13.4096,914
17.24807447,12.6752,798
19.20652899,17.6792,760
13.96355366,12.0128,944
19.18909058,18.4784,773
14.05500011,12.524,574
16.35861109,14.8064,717
17.99501006,11.7248,820
21.93557975,18.0536,192
15.46343203,14.72,991
16.65167244,12.488,35
18.65904662,13.9352,624
18.06387584,17.5928,878
13.75725955,11.408,894
17.30478327,16.1672,214
18.56538461,17.2832,925
14.87445018,12.1352,638
20.97744129,16.88,136
17.36971366,12.6896,659
15.66702803,11.948,167
17.45053414,13.1864,294
20.01071002,17.1248,232
15.69099241,13.5104,526
12.72665967,12.2144,926
14.32117747,12.92,140
16.97281841,13.4816,406
17.97205483,16.52,373
17.84417411,14.9648,694
19.68943633,17.0024,937
20.85797508,15.6416,690
20.28386782,15.548,888
18.41047871,17.1968,321
15.69674726,12.4232,807
15.75065002,13.7048,733
21.60416328,17.996,11
17.72967584,16.2392,133
16.99329934,12.4808,783
17.76492053,14.6192,142
16.47832213,13.3304,710
18.70052315,15.4544,603
18.95947292,16.7864,414
16.76917588,11.3072,758
15.46652059,12.6176,875
16.88677863,14.8352,637
18.49663784,15.7064,203
17.59766848,15.332,591
16.75779489,13.856,333
19.49761697,14.4608,900
15.1308156,12.056,114
15.10288525,13.064,12
14.26069945,13.1216,205
21.11013016,16.6208,830
16.10872391,11.6384,296
17.78394265,13.6904,320
19.02244025,17.348,171
13.86261538,12.0344,31
18.88392546,14.792,978
20.97399853,17.5496,309
19.50297481,17.0816,225
17.36454373,15.7496,517
16.75311137,14.7416,184
18.62779263,15.2672,179
20.98875256,16.6064,513
16.37768669,15.26,855
13.44168901,11.912,684
20.10542828,17.6576,653
17.8032008,12.8552,5
21.07004975,18.0608,515
16.68998472,15.44,131
18.13915653,16.34,671
17.54927104,15.9872,734
17.48035104,14.0504,586
18.14126707,12.5672,316
13.40562053,13.2008,590
17.91841374,16.16,160
15.07720836,12.3368,695
18.32533343,17.816,290
18.92720902,17.0312,42
18.39112067,16.4048,507
18.50576385,16.4624,709
14.54525918,11.9768,642
15.21057131,12.9416,961
19.67760916,14.2016,788
19.4094622,14.7272,999
18.41798836,15.8288,480
15.09722876,13.8488,744
15.3673979,13.4672,78
21.98600543,17.8736,813
18.68557298,18.176,267
15.33464233,12.2288,79
16.56821,13.316,842
18.25210466,16.6928,568
20.89611861,16.8008,4
21.48629274,18.0824,52
16.94798165,14.5112,411
15.33166082,14.1872,209
17.143776,13.8344,559
17.5427732,14.3456,104
17.97606595,13.7552,252
14.64963863,13.028,674
19.60387016,16.7072,303
14.50432046,11.8976,527
22.196905,18.1904,994
19.72559206,16.268,135
16.84804539,13.3664,224
17.76283378,12.6824,165
19.95765813,18.3056,28
20.10754737,17.1104,607
18.65917042,17.2688,285
19.90763503,15.4832,575
20.37232868,17.9528,909
16.7604009,14.18,860
21.03475242,17.528,77
14.2851914,11.3648,537
17.1493021,12.1064,543
22.22195988,17.7512,761
18.4770316,13.5608,91
19.86298873,17.2544,759
15.7828276,14.2088,118
17.27474209,11.4872,488
17.40051876,13.6184,851
17.14227343,12.2792,808
15.60712041,13.8128,385
15.19542634,13.4528,700
17.13177524,14.0936,550
16.94262434,12.2648,982
19.47715562,17.6144,715
17.21570548,13.6616,928
14.82352776,11.5664,645
19.13999109,13.9424,932
17.34383847,12.5312,73
15.72778383,12.02,977
17.38395502,13.1792,272
15.2789834,11.372,920
19.26464695,16.2248,29
16.61279028,11.7392,313
15.94165304,12.0992,38
20.05623868,16.2032,755
19.66163651,17.096,421
18.33816405,14.9504,898
15.18093866,11.9696,776
16.51643975,13.2944,393
18.36129184,14.3096,911
18.58411813,17.204,706
15.43608426,12.632,121
16.59665558,14.1152,168
18.0550646,16.2968,845
18.3219673,14,352
16.06463176,11.3432,450
17.04977883,15.6632,151
20.67206599,17.3336,452
16.61654158,13.7264,549
15.96192282,13.7192,48
19.19082789,14.7056,66
22.49479137,17.9168,803
19.95678886,15.7352,108
15.99721184,11.4224,284
19.47687945,17.7584,293
17.68402198,15.62,602
19.52737989,15.6704,726
18.10995706,13.82,718
16.37648722,12.1208,355
16.54645525,12.5456,572
17.25201549,14.9,634
15.73072551,14.2448,428
18.57454477,17.132,40
17.11631773,15.1664,677
17.46363283,14.6264,720
17.20804005,14.1224,689
17.47879178,14.3168,239
16.38000167,14.648,824
14.22388085,12.0632,70
17.7086733,14.8136,370
18.36210386,14.468,164
20.34881862,15.2168,573
18.1564165,13.4456,780
15.28805061,12.2864,149
19.04742304,15.2024,850
